"destination_id","alias","canonical_name","provider_entity_id","source_url","status"
"jp-shima","Shima","志摩市","Q338009","https://www.wikidata.org/w/index.php?title=Q338009&oldid=2530482783","verified"
"jp-shima","Sima","志摩市","Q338009","https://www.wikidata.org/w/index.php?title=Q338009&oldid=2530482783","verified"
"jp-nagahama","Nagahama","長浜市","Q844130","https://www.wikidata.org/w/index.php?title=Q844130&oldid=2539188595","verified"
"jp-omihachiman","Omihachiman","近江八幡市","Q385461","https://www.wikidata.org/w/index.php?title=Q385461&oldid=2533502424","verified"
"jp-omihachiman","おうみはちまんし","近江八幡市","Q385461","https://www.wikidata.org/w/index.php?title=Q385461&oldid=2533502424","verified"
"jp-omihachiman","Omihachiman City","近江八幡市","Q385461","https://www.wikidata.org/w/index.php?title=Q385461&oldid=2533502424","verified"
"jp-omihachiman","Omihachiman-shi","近江八幡市","Q385461","https://www.wikidata.org/w/index.php?title=Q385461&oldid=2533502424","verified"
"jp-omihachiman","Ōmihachiman","近江八幡市","Q385461","https://www.wikidata.org/w/index.php?title=Q385461&oldid=2533502424","verified"
"jp-koka","Koka","甲賀市","Q847584","https://www.wikidata.org/w/index.php?title=Q847584&oldid=2530506341","verified"
"jp-koka","Koka City","甲賀市","Q847584","https://www.wikidata.org/w/index.php?title=Q847584&oldid=2530506341","verified"
"jp-koka","Koka-shi","甲賀市","Q847584","https://www.wikidata.org/w/index.php?title=Q847584&oldid=2530506341","verified"
"jp-koka","Kōka","甲賀市","Q847584","https://www.wikidata.org/w/index.php?title=Q847584&oldid=2530506341","verified"
"jp-takashima","Takashima","高島市","Q845794","https://www.wikidata.org/w/index.php?title=Q845794&oldid=2530506217","verified"
"jp-takashima","西近江市","高島市","Q845794","https://www.wikidata.org/w/index.php?title=Q845794&oldid=2530506217","verified"
"jp-takashima","Takasima","高島市","Q845794","https://www.wikidata.org/w/index.php?title=Q845794&oldid=2530506217","verified"
"jp-uji","Uji","宇治市","Q326956","https://www.wikidata.org/w/index.php?title=Q326956&oldid=2530480917","verified"
"jp-uji","宇治","宇治市","Q326956","https://www.wikidata.org/w/index.php?title=Q326956&oldid=2530480917","verified"
"jp-amanohashidate","Amanohashidate","天橋立","Q259727","https://www.wikidata.org/w/index.php?title=Q259727&oldid=2517532115","verified"
"jp-amanohashidate","𲔁","天橋立","Q259727","https://www.wikidata.org/w/index.php?title=Q259727&oldid=2517532115","verified"
"jp-amanohashidate","𳅃","天橋立","Q259727","https://www.wikidata.org/w/index.php?title=Q259727&oldid=2517532115","verified"
"jp-amanohashidate","⿸厂⿱⿰有𰗈⿰有𰗈","天橋立","Q259727","https://www.wikidata.org/w/index.php?title=Q259727&oldid=2517532115","verified"
"jp-amanohashidate","⿺辶⿲⿱日昌⿱日昌⿱昌巾","天橋立","Q259727","https://www.wikidata.org/w/index.php?title=Q259727&oldid=2517532115","verified"
"jp-amanohashidate","Ama no Hashidate","天橋立","Q259727","https://www.wikidata.org/w/index.php?title=Q259727&oldid=2517532115","verified"
"jp-ine","Ine","伊根町","Q1345614","https://www.wikidata.org/w/index.php?title=Q1345614&oldid=2530452735","verified"
"jp-maizuru","Maizuru","舞鶴市","Q750573","https://www.wikidata.org/w/index.php?title=Q750573&oldid=2530502258","verified"
"jp-miyama","Miyama","","","","unresolved"
"jp-sakai","Sakai","堺市","Q193428","https://www.wikidata.org/w/index.php?title=Q193428&oldid=2530463378","verified"
"jp-sakai","境","堺市","Q193428","https://www.wikidata.org/w/index.php?title=Q193428&oldid=2530463378","verified"
"jp-sakai","堺","堺市","Q193428","https://www.wikidata.org/w/index.php?title=Q193428&oldid=2530463378","verified"
"jp-sakai","Sakai-shi","堺市","Q193428","https://www.wikidata.org/w/index.php?title=Q193428&oldid=2530463378","verified"
"jp-minoh","Minoh","箕面市","Q665097","https://www.wikidata.org/w/index.php?title=Q665097&oldid=2539187824","verified"
"jp-minoh","箕面村","箕面市","Q665097","https://www.wikidata.org/w/index.php?title=Q665097&oldid=2539187824","verified"
"jp-minoh","箕面町","箕面市","Q665097","https://www.wikidata.org/w/index.php?title=Q665097&oldid=2539187824","verified"
"jp-minoh","Minoh City","箕面市","Q665097","https://www.wikidata.org/w/index.php?title=Q665097&oldid=2539187824","verified"
"jp-minoh","Minoh-shi","箕面市","Q665097","https://www.wikidata.org/w/index.php?title=Q665097&oldid=2539187824","verified"
"jp-minoh","Minoo City","箕面市","Q665097","https://www.wikidata.org/w/index.php?title=Q665097&oldid=2539187824","verified"
"jp-minoh","Minoo-shi","箕面市","Q665097","https://www.wikidata.org/w/index.php?title=Q665097&oldid=2539187824","verified"
"jp-kishiwada","Kishiwada","岸和田市","Q740456","https://www.wikidata.org/w/index.php?title=Q740456&oldid=2537841350","verified"
"jp-kishiwada","岸和田町","岸和田市","Q740456","https://www.wikidata.org/w/index.php?title=Q740456&oldid=2537841350","verified"
"jp-awaji-island","Awaji Island","淡路島","Q504373","https://www.wikidata.org/w/index.php?title=Q504373&oldid=2532190478","verified"
"jp-awaji-island","日本のガラパゴス","淡路島","Q504373","https://www.wikidata.org/w/index.php?title=Q504373&oldid=2532190478","verified"
"jp-awaji-island","淡路岛","淡路島","Q504373","https://www.wikidata.org/w/index.php?title=Q504373&oldid=2532190478","verified"
"jp-arima-onsen","Arima Onsen","有馬温泉","Q4790673","https://www.wikidata.org/w/index.php?title=Q4790673&oldid=2523027407","unresolved"
"jp-arima-onsen","有馬温泉郷","有馬温泉","Q4790673","https://www.wikidata.org/w/index.php?title=Q4790673&oldid=2523027407","unresolved"
"jp-arima-onsen","有間温泉","有馬温泉","Q4790673","https://www.wikidata.org/w/index.php?title=Q4790673&oldid=2523027407","unresolved"
"jp-takarazuka","Takarazuka","宝塚市","Q823967","https://www.wikidata.org/w/index.php?title=Q823967&oldid=2536375569","verified"
"jp-akashi","Akashi","明石市","Q26406","https://www.wikidata.org/w/index.php?title=Q26406&oldid=2535929819","unresolved"
"jp-akashi","明石町","明石市","Q26406","https://www.wikidata.org/w/index.php?title=Q26406&oldid=2535929819","unresolved"
"jp-akashi","Akashi-shi","明石市","Q26406","https://www.wikidata.org/w/index.php?title=Q26406&oldid=2535929819","unresolved"
"jp-akashi","Akashi city","明石市","Q26406","https://www.wikidata.org/w/index.php?title=Q26406&oldid=2535929819","unresolved"
"jp-sasayama","Sasayama","丹波篠山市","Q877169","https://www.wikidata.org/w/index.php?title=Q877169&oldid=2530507793","unresolved"
"jp-sasayama","篠山市","丹波篠山市","Q877169","https://www.wikidata.org/w/index.php?title=Q877169&oldid=2530507793","unresolved"
"jp-sasayama","筱山市","丹波篠山市","Q877169","https://www.wikidata.org/w/index.php?title=Q877169&oldid=2530507793","unresolved"
"jp-sasayama","Tambasasayama","丹波篠山市","Q877169","https://www.wikidata.org/w/index.php?title=Q877169&oldid=2530507793","unresolved"
"jp-asuka","Asuka","明日香村","Q752397","https://www.wikidata.org/w/index.php?title=Q752397&oldid=2530154273","verified"
"jp-yoshino","Yoshino","吉野町","Q1203731","https://www.wikidata.org/w/index.php?title=Q1203731&oldid=2533808574","verified"
"jp-yoshino","吉野村","吉野町","Q1203731","https://www.wikidata.org/w/index.php?title=Q1203731&oldid=2533808574","verified"
"jp-kashihara","Kashihara","橿原市","Q496319","https://www.wikidata.org/w/index.php?title=Q496319&oldid=2538731121","verified"
"jp-kashihara","Kasihara","橿原市","Q496319","https://www.wikidata.org/w/index.php?title=Q496319&oldid=2538731121","verified"
"jp-nachikatsuura","Nachikatsuura","那智勝浦町","Q1346730","https://www.wikidata.org/w/index.php?title=Q1346730&oldid=2530452801","verified"
"jp-nachikatsuura","那智勝浦","那智勝浦町","Q1346730","https://www.wikidata.org/w/index.php?title=Q1346730&oldid=2530452801","verified"
"jp-nachikatsuura","Nachi-Katsuura","那智勝浦町","Q1346730","https://www.wikidata.org/w/index.php?title=Q1346730&oldid=2530452801","verified"
"jp-kushimoto","Kushimoto","串本町","Q1343733","https://www.wikidata.org/w/index.php?title=Q1343733&oldid=2530452649","verified"
"jp-kushimoto","串本村","串本町","Q1343733","https://www.wikidata.org/w/index.php?title=Q1343733&oldid=2530452649","verified"
"jp-kurayoshi","Kurayoshi","倉吉市","Q642006","https://www.wikidata.org/w/index.php?title=Q642006&oldid=2538655559","verified"
"jp-kurayoshi","倉吉町","倉吉市","Q642006","https://www.wikidata.org/w/index.php?title=Q642006&oldid=2538655559","verified"
"jp-kurayoshi","倉吉","倉吉市","Q642006","https://www.wikidata.org/w/index.php?title=Q642006&oldid=2538655559","verified"
"jp-kurayoshi","Kurayosi","倉吉市","Q642006","https://www.wikidata.org/w/index.php?title=Q642006&oldid=2538655559","verified"
"jp-sakaiminato","Sakaiminato","境港市","Q496431","https://www.wikidata.org/w/index.php?title=Q496431&oldid=2530493669","verified"
"jp-sakaiminato","境港町","境港市","Q496431","https://www.wikidata.org/w/index.php?title=Q496431&oldid=2530493669","verified"
"jp-sakaiminato","境港","境港市","Q496431","https://www.wikidata.org/w/index.php?title=Q496431&oldid=2530493669","verified"
"jp-misasa-onsen","Misasa Onsen","三朝温泉","Q11355561","https://www.wikidata.org/w/index.php?title=Q11355561&oldid=2434300467","verified"
"jp-daisen","Daisen","大山町","Q1204975","https://www.wikidata.org/w/index.php?title=Q1204975&oldid=2530450019","unresolved"
"jp-iwami-ginzan","Iwami Ginzan","石見銀山","Q174139","https://www.wikidata.org/w/index.php?title=Q174139&oldid=2534412929","unresolved"
"jp-iwami-ginzan","大森銀山","石見銀山","Q174139","https://www.wikidata.org/w/index.php?title=Q174139&oldid=2534412929","unresolved"
"jp-iwami-ginzan","佐摩銀山","石見銀山","Q174139","https://www.wikidata.org/w/index.php?title=Q174139&oldid=2534412929","unresolved"
"jp-iwami-ginzan","Ōmori Ginzan","石見銀山","Q174139","https://www.wikidata.org/w/index.php?title=Q174139&oldid=2534412929","unresolved"
"jp-iwami-ginzan","Sama Ginzan","石見銀山","Q174139","https://www.wikidata.org/w/index.php?title=Q174139&oldid=2534412929","unresolved"
"jp-tsuwano","Tsuwano","津和野町","Q640586","https://www.wikidata.org/w/index.php?title=Q640586&oldid=2532041850","verified"
"jp-tamatsukuri-onsen","Tamatsukuri Onsen","玉造温泉","Q3514711","https://www.wikidata.org/w/index.php?title=Q3514711&oldid=2433107673","verified"
"jp-oki-islands","Oki Islands","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隠岐島","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隠岐の島","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隠岐列島","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隠岐群島","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隱岐島","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隐歧岛","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隱岐諸島","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-oki-islands","隠岐諸島","隠岐諸島","Q483146","https://www.wikidata.org/w/index.php?title=Q483146&oldid=2524436314","unresolved"
"jp-tsuyama","Tsuyama","津山市","Q841125","https://www.wikidata.org/w/index.php?title=Q841125&oldid=2535584761","verified"
"jp-tsuyama","Tuyama","津山市","Q841125","https://www.wikidata.org/w/index.php?title=Q841125&oldid=2535584761","verified"
"jp-bizen","Bizen","備前市","Q863741","https://www.wikidata.org/w/index.php?title=Q863741&oldid=2530507484","verified"
"jp-maniwa","Maniwa","真庭市","Q861230","https://www.wikidata.org/w/index.php?title=Q861230&oldid=2530507268","verified"
"jp-maniwa","Maniwa city","真庭市","Q861230","https://www.wikidata.org/w/index.php?title=Q861230&oldid=2530507268","verified"
"jp-setouchi","Setouchi","瀬戸内地方","Q8016941","https://www.wikidata.org/w/index.php?title=Q8016941&oldid=2372800629","unresolved"
"jp-setouchi","瀬戸内海地方","瀬戸内地方","Q8016941","https://www.wikidata.org/w/index.php?title=Q8016941&oldid=2372800629","unresolved"
"jp-setouchi","瀬戸内","瀬戸内地方","Q8016941","https://www.wikidata.org/w/index.php?title=Q8016941&oldid=2372800629","unresolved"
"jp-setouchi","濑户内地方","瀬戸内地方","Q8016941","https://www.wikidata.org/w/index.php?title=Q8016941&oldid=2372800629","unresolved"
"jp-onomichi","Onomichi","尾道市","Q696694","https://www.wikidata.org/w/index.php?title=Q696694&oldid=2539190446","verified"
"jp-onomichi","尾道町","尾道市","Q696694","https://www.wikidata.org/w/index.php?title=Q696694&oldid=2539190446","verified"
"jp-onomichi","Onomiti","尾道市","Q696694","https://www.wikidata.org/w/index.php?title=Q696694&oldid=2539190446","verified"
"jp-fukuyama","Fukuyama","福山市","Q661038","https://www.wikidata.org/w/index.php?title=Q661038&oldid=2535342716","unresolved"
"jp-fukuyama","福山町","福山市","Q661038","https://www.wikidata.org/w/index.php?title=Q661038&oldid=2535342716","unresolved"
"jp-fukuyama","福山","福山市","Q661038","https://www.wikidata.org/w/index.php?title=Q661038&oldid=2535342716","unresolved"
"jp-fukuyama","Fukuyama-shi","福山市","Q661038","https://www.wikidata.org/w/index.php?title=Q661038&oldid=2535342716","unresolved"
"jp-takehara","Takehara","竹原市","Q200500","https://www.wikidata.org/w/index.php?title=Q200500&oldid=2530464466","verified"
"jp-kure","Kure","呉市","Q223439","https://www.wikidata.org/w/index.php?title=Q223439&oldid=2530468145","verified"
"jp-kure","呉市","呉市","Q223439","https://www.wikidata.org/w/index.php?title=Q223439&oldid=2530468145","verified"
"jp-shimonoseki","Shimonoseki","下関市","Q203308","https://www.wikidata.org/w/index.php?title=Q203308&oldid=2535930081","verified"
"jp-shimonoseki","赤間関市","下関市","Q203308","https://www.wikidata.org/w/index.php?title=Q203308&oldid=2535930081","verified"
"jp-shimonoseki","赤間関区","下関市","Q203308","https://www.wikidata.org/w/index.php?title=Q203308&oldid=2535930081","verified"
"jp-shimonoseki","赤間關市","下関市","Q203308","https://www.wikidata.org/w/index.php?title=Q203308&oldid=2535930081","verified"
"jp-shimonoseki","馬關","下関市","Q203308","https://www.wikidata.org/w/index.php?title=Q203308&oldid=2535930081","verified"
"jp-shimonoseki","赤間關","下関市","Q203308","https://www.wikidata.org/w/index.php?title=Q203308&oldid=2535930081","verified"
"jp-shimonoseki","下關","下関市","Q203308","https://www.wikidata.org/w/index.php?title=Q203308&oldid=2535930081","verified"
"jp-iwakuni","Iwakuni","岩国市","Q329797","https://www.wikidata.org/w/index.php?title=Q329797&oldid=2538732573","verified"
"jp-akiyoshidai","Akiyoshidai","秋吉台","Q1765187","https://www.wikidata.org/w/index.php?title=Q1765187&oldid=2387751871","verified"
"jp-akiyoshidai","Akiyoshi Plateau","秋吉台","Q1765187","https://www.wikidata.org/w/index.php?title=Q1765187&oldid=2387751871","verified"
"jp-akiyoshidai","Akiyoshi-dai","秋吉台","Q1765187","https://www.wikidata.org/w/index.php?title=Q1765187&oldid=2387751871","verified"
"jp-ube","Ube","宇部市","Q468765","https://www.wikidata.org/w/index.php?title=Q468765&oldid=2539527797","verified"
"jp-ube","宇部村","宇部市","Q468765","https://www.wikidata.org/w/index.php?title=Q468765&oldid=2539527797","verified"
"jp-ube","宇部","宇部市","Q468765","https://www.wikidata.org/w/index.php?title=Q468765&oldid=2539527797","verified"
"jp-naruto","Naruto","鳴門市","Q460812","https://www.wikidata.org/w/index.php?title=Q460812&oldid=2530490805","verified"
"jp-naruto","鳴南市","鳴門市","Q460812","https://www.wikidata.org/w/index.php?title=Q460812&oldid=2530490805","verified"
"jp-naruto","Meinan","鳴門市","Q460812","https://www.wikidata.org/w/index.php?title=Q460812&oldid=2530490805","verified"
"jp-iya-valley","Iya Valley","祖谷渓","Q3408660","https://www.wikidata.org/w/index.php?title=Q3408660&oldid=2468676052","verified"
"jp-iya-valley","奥祖谷","祖谷渓","Q3408660","https://www.wikidata.org/w/index.php?title=Q3408660&oldid=2468676052","verified"
"jp-iya-valley","祖谷溪谷","祖谷渓","Q3408660","https://www.wikidata.org/w/index.php?title=Q3408660&oldid=2468676052","verified"
"jp-iya-valley","祖谷谷","祖谷渓","Q3408660","https://www.wikidata.org/w/index.php?title=Q3408660&oldid=2468676052","verified"
"jp-mima","Mima","美馬市","Q857828","https://www.wikidata.org/w/index.php?title=Q857828&oldid=2530507161","verified"
"jp-kotohira","Kotohira","琴平町","Q1271483","https://www.wikidata.org/w/index.php?title=Q1271483&oldid=2530451212","verified"
"jp-shodoshima","Shodoshima","小豆島","Q2166413","https://www.wikidata.org/w/index.php?title=Q2166413&oldid=2491028939","verified"
"jp-shodoshima","Shōdoshima","小豆島","Q2166413","https://www.wikidata.org/w/index.php?title=Q2166413&oldid=2491028939","verified"
"jp-shodoshima","Shodo Island","小豆島","Q2166413","https://www.wikidata.org/w/index.php?title=Q2166413&oldid=2491028939","verified"
"jp-shodoshima","Shōdo-shima","小豆島","Q2166413","https://www.wikidata.org/w/index.php?title=Q2166413&oldid=2491028939","verified"
"jp-shodoshima","Shodo-shima","小豆島","Q2166413","https://www.wikidata.org/w/index.php?title=Q2166413&oldid=2491028939","verified"
"jp-shodoshima","Shodo Sima","小豆島","Q2166413","https://www.wikidata.org/w/index.php?title=Q2166413&oldid=2491028939","verified"
"jp-marugame","Marugame","丸亀市","Q460835","https://www.wikidata.org/w/index.php?title=Q460835&oldid=2537796658","verified"
"jp-marugame","丸龜市","丸亀市","Q460835","https://www.wikidata.org/w/index.php?title=Q460835&oldid=2537796658","verified"
"jp-marugame","丸龜町","丸亀市","Q460835","https://www.wikidata.org/w/index.php?title=Q460835&oldid=2537796658","verified"
"jp-marugame","丸亀町","丸亀市","Q460835","https://www.wikidata.org/w/index.php?title=Q460835&oldid=2537796658","verified"
"jp-marugame","丸龟市","丸亀市","Q460835","https://www.wikidata.org/w/index.php?title=Q460835&oldid=2537796658","verified"
"jp-marugame","丸龟","丸亀市","Q460835","https://www.wikidata.org/w/index.php?title=Q460835&oldid=2537796658","verified"
"jp-imabari","Imabari","今治市","Q461020","https://www.wikidata.org/w/index.php?title=Q461020&oldid=2539705600","verified"
"jp-uchiko","Uchiko","内子町","Q1018717","https://www.wikidata.org/w/index.php?title=Q1018717&oldid=2530442132","verified"
"jp-ozu","Ozu","大洲市","Q386655","https://www.wikidata.org/w/index.php?title=Q386655&oldid=2538401505","verified"
"jp-ozu","Ozu City","大洲市","Q386655","https://www.wikidata.org/w/index.php?title=Q386655&oldid=2538401505","verified"
"jp-ozu","Ozu-shi","大洲市","Q386655","https://www.wikidata.org/w/index.php?title=Q386655&oldid=2538401505","verified"
"jp-ozu","Ōzu","大洲市","Q386655","https://www.wikidata.org/w/index.php?title=Q386655&oldid=2538401505","verified"
"jp-ozu","Ōzu City","大洲市","Q386655","https://www.wikidata.org/w/index.php?title=Q386655&oldid=2538401505","verified"
"jp-shimanto","Shimanto","四万十市","Q166946","https://www.wikidata.org/w/index.php?title=Q166946&oldid=2530458885","verified"
"jp-shimanto","Simanto","四万十市","Q166946","https://www.wikidata.org/w/index.php?title=Q166946&oldid=2530458885","verified"
"jp-muroto","Muroto","室戸市","Q431889","https://www.wikidata.org/w/index.php?title=Q431889&oldid=2530490128","verified"
"jp-tosashimizu","Tosashimizu","土佐清水市","Q573115","https://www.wikidata.org/w/index.php?title=Q573115&oldid=2530496976","verified"
"jp-niyodo-river","Niyodo River","仁淀川","Q9071989","https://www.wikidata.org/w/index.php?title=Q9071989&oldid=2462455902","unresolved"
"jp-susaki","Susaki","須崎市","Q751154","https://www.wikidata.org/w/index.php?title=Q751154&oldid=2530502319","verified"
"jp-aki","Aki","安芸市","Q417825","https://www.wikidata.org/w/index.php?title=Q417825&oldid=2530489518","unresolved"
"jp-aki","Aki-shi","安芸市","Q417825","https://www.wikidata.org/w/index.php?title=Q417825&oldid=2530489518","unresolved"
"jp-kitakyushu","Kitakyushu","北九州市","Q188806","https://www.wikidata.org/w/index.php?title=Q188806&oldid=2530462603","unresolved"
"jp-kitakyushu","きたきゅうしゅうし","北九州市","Q188806","https://www.wikidata.org/w/index.php?title=Q188806&oldid=2530462603","unresolved"
"jp-kitakyushu","Kitakyushu City","北九州市","Q188806","https://www.wikidata.org/w/index.php?title=Q188806&oldid=2530462603","unresolved"
"jp-kitakyushu","Kitakyushu-shi","北九州市","Q188806","https://www.wikidata.org/w/index.php?title=Q188806&oldid=2530462603","unresolved"
"jp-kitakyushu","Kitakyūshū City","北九州市","Q188806","https://www.wikidata.org/w/index.php?title=Q188806&oldid=2530462603","unresolved"
"jp-kitakyushu","Kitakyūshū","北九州市","Q188806","https://www.wikidata.org/w/index.php?title=Q188806&oldid=2530462603","unresolved"
"jp-kitakyushu","Kitakyūshū-shi","北九州市","Q188806","https://www.wikidata.org/w/index.php?title=Q188806&oldid=2530462603","unresolved"
"jp-mojiko","Mojiko","門司港レトロ","Q11654979","https://www.wikidata.org/w/index.php?title=Q11654979&oldid=2448131385","unresolved"
"jp-mojiko","門司港レトロ地区","門司港レトロ","Q11654979","https://www.wikidata.org/w/index.php?title=Q11654979&oldid=2448131385","unresolved"
"jp-mojiko","門司港懷舊區","門司港レトロ","Q11654979","https://www.wikidata.org/w/index.php?title=Q11654979&oldid=2448131385","unresolved"
"jp-mojiko","門司港懷舊地區","門司港レトロ","Q11654979","https://www.wikidata.org/w/index.php?title=Q11654979&oldid=2448131385","unresolved"
"jp-itoshima","Itoshima","糸島市","Q1011145","https://www.wikidata.org/w/index.php?title=Q1011145&oldid=2539535235","verified"
"jp-itoshima","Itosima","糸島市","Q1011145","https://www.wikidata.org/w/index.php?title=Q1011145&oldid=2539535235","verified"
"jp-yanagawa","Yanagawa","柳川市","Q585630","https://www.wikidata.org/w/index.php?title=Q585630&oldid=2530497367","verified"
"jp-yanagawa","柳川町","柳川市","Q585630","https://www.wikidata.org/w/index.php?title=Q585630&oldid=2530497367","verified"
"jp-kurume","Kurume","久留米市","Q320934","https://www.wikidata.org/w/index.php?title=Q320934&oldid=2537832236","verified"
"jp-kurume","Kurume-shi","久留米市","Q320934","https://www.wikidata.org/w/index.php?title=Q320934&oldid=2537832236","verified"
"jp-saga","Saga","佐賀市","Q209766","https://www.wikidata.org/w/index.php?title=Q209766&oldid=2530466325","verified"
"jp-karatsu","Karatsu","唐津市","Q738275","https://www.wikidata.org/w/index.php?title=Q738275&oldid=2538730806","verified"
"jp-karatsu","唐津町","唐津市","Q738275","https://www.wikidata.org/w/index.php?title=Q738275&oldid=2538730806","verified"
"jp-arita","Arita","有田町","Q668427","https://www.wikidata.org/w/index.php?title=Q668427&oldid=2530499844","verified"
"jp-ureshino-onsen","Ureshino Onsen","嬉野温泉","Q11447797","https://www.wikidata.org/w/index.php?title=Q11447797&oldid=2518712071","verified"
"jp-sasebo","Sasebo","佐世保市","Q328000","https://www.wikidata.org/w/index.php?title=Q328000&oldid=2536363224","verified"
"jp-sasebo","佐世保村","佐世保市","Q328000","https://www.wikidata.org/w/index.php?title=Q328000&oldid=2536363224","verified"
"jp-sasebo","佐世保","佐世保市","Q328000","https://www.wikidata.org/w/index.php?title=Q328000&oldid=2536363224","verified"
"jp-sasebo","Sasebo City","佐世保市","Q328000","https://www.wikidata.org/w/index.php?title=Q328000&oldid=2536363224","verified"
"jp-sasebo","Sasebo-shi","佐世保市","Q328000","https://www.wikidata.org/w/index.php?title=Q328000&oldid=2536363224","verified"
"jp-hirado","Hirado","平戸市","Q328601","https://www.wikidata.org/w/index.php?title=Q328601&oldid=2533520667","unresolved"
"jp-hirado","平戸市","平戸市","Q328601","https://www.wikidata.org/w/index.php?title=Q328601&oldid=2533520667","unresolved"
"jp-hirado","Hirado City","平戸市","Q328601","https://www.wikidata.org/w/index.php?title=Q328601&oldid=2533520667","unresolved"
"jp-hirado","Hirado-shi","平戸市","Q328601","https://www.wikidata.org/w/index.php?title=Q328601&oldid=2533520667","unresolved"
"jp-goto-islands","Goto Islands","五島列島","Q1333790","https://www.wikidata.org/w/index.php?title=Q1333790&oldid=2466994066","verified"
"jp-goto-islands","ごとうれっとう","五島列島","Q1333790","https://www.wikidata.org/w/index.php?title=Q1333790&oldid=2466994066","verified"
"jp-shimabara","Shimabara","島原市","Q847594","https://www.wikidata.org/w/index.php?title=Q847594&oldid=2530506358","verified"
"jp-shimabara","Simabara","島原市","Q847594","https://www.wikidata.org/w/index.php?title=Q847594&oldid=2530506358","verified"
"jp-kurokawa-onsen","Kurokawa Onsen","黒川温泉","Q11678251","https://www.wikidata.org/w/index.php?title=Q11678251&oldid=2405884659","verified"
"jp-amakusa","Amakusa","天草市","Q452634","https://www.wikidata.org/w/index.php?title=Q452634&oldid=2530490629","verified"
"jp-hitoyoshi","Hitoyoshi","人吉市","Q861292","https://www.wikidata.org/w/index.php?title=Q861292&oldid=2530507309","verified"
"jp-kunisaki","Kunisaki","国東市","Q873572","https://www.wikidata.org/w/index.php?title=Q873572&oldid=2530507715","verified"
"jp-hita","Hita","日田市","Q386968","https://www.wikidata.org/w/index.php?title=Q386968&oldid=2530488221","verified"
"jp-usuki","Usuki","臼杵市","Q845792","https://www.wikidata.org/w/index.php?title=Q845792&oldid=2530506212","verified"
"jp-miyazaki","Miyazaki","宮崎市","Q204308","https://www.wikidata.org/w/index.php?title=Q204308&oldid=2530465171","verified"
"jp-miyazaki","宮崎町","宮崎市","Q204308","https://www.wikidata.org/w/index.php?title=Q204308&oldid=2530465171","verified"
"jp-aoshima","Aoshima","青島","Q4778779","https://www.wikidata.org/w/index.php?title=Q4778779&oldid=2477742894","verified"
"jp-nichinan","Nichinan","日南市","Q860669","https://www.wikidata.org/w/index.php?title=Q860669&oldid=2530507238","unresolved"
"jp-nichinan","Nitinan","日南市","Q860669","https://www.wikidata.org/w/index.php?title=Q860669&oldid=2530507238","unresolved"
"jp-nichinan","Nichinan-shi","日南市","Q860669","https://www.wikidata.org/w/index.php?title=Q860669&oldid=2530507238","unresolved"
"jp-kirishima","Kirishima","霧島市","Q858352","https://www.wikidata.org/w/index.php?title=Q858352&oldid=2538731559","verified"
"jp-ibusuki","Ibusuki","指宿市","Q19712","https://www.wikidata.org/w/index.php?title=Q19712&oldid=2530464083","verified"
"jp-ibusuki","指宿村","指宿市","Q19712","https://www.wikidata.org/w/index.php?title=Q19712&oldid=2530464083","verified"
"jp-ibusuki","指宿町","指宿市","Q19712","https://www.wikidata.org/w/index.php?title=Q19712&oldid=2530464083","verified"
"jp-amami-oshima","Amami Oshima","奄美大島","Q697278","https://www.wikidata.org/w/index.php?title=Q697278&oldid=2491544875","verified"
"jp-amami-oshima","大島","奄美大島","Q697278","https://www.wikidata.org/w/index.php?title=Q697278&oldid=2491544875","verified"
"jp-amami-oshima","あまみおおしま","奄美大島","Q697278","https://www.wikidata.org/w/index.php?title=Q697278&oldid=2491544875","verified"
"jp-amami-oshima","Amami-Ōshima","奄美大島","Q697278","https://www.wikidata.org/w/index.php?title=Q697278&oldid=2491544875","verified"
"jp-amami-oshima","Amami-Oshima","奄美大島","Q697278","https://www.wikidata.org/w/index.php?title=Q697278&oldid=2491544875","verified"
"jp-tokunoshima","Tokunoshima","徳之島町","Q1350985","https://www.wikidata.org/w/index.php?title=Q1350985&oldid=2530453398","unresolved"
"jp-miyakojima","Miyakojima","宮古島市","Q714636","https://www.wikidata.org/w/index.php?title=Q714636&oldid=2530500988","unresolved"
